date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2014-05-08,5.90758,5.90993,5.84768,5.89581,5.91470,5.91665,5.85015,5.90186,5.89884,180611
2014-05-09,5.89580,5.91851,5.86576,5.90576,5.90187,5.92127,5.87234,5.91431,5.91004,128548
2014-05-11,5.90990,5.91080,5.90546,5.90680,5.91797,5.91845,5.91050,5.91160,5.90920,3315
2014-05-12,5.90690,5.92553,5.90200,5.91791,5.91150,5.92859,5.90402,5.92335,5.92063,83798
2014-05-13,5.91793,5.93487,5.90533,5.91678,5.92335,5.93699,5.90843,5.92246,5.91962,135320
2014-05-14,5.91685,5.92960,5.90910,5.92101,5.92239,5.93268,5.91149,5.92587,5.92344,112157
2014-05-15,5.92109,5.95147,5.91910,5.94435,5.92580,5.95551,5.92437,5.94931,5.94683,165739
2014-05-16,5.94444,5.95481,5.92953,5.93200,5.94924,5.95690,5.93146,5.93788,5.93494,104412
2014-05-18,5.93231,5.93514,5.92919,5.93046,5.93875,5.94343,5.93502,5.93504,5.93275,2028
2014-05-19,5.93047,5.94298,5.91929,5.93135,5.93500,5.94530,5.92153,5.93505,5.93320,101370
2014-05-20,5.93132,5.95512,5.92272,5.95069,5.93511,5.96465,5.92465,5.95556,5.95312,124195
2014-05-21,5.95069,5.96380,5.93928,5.94579,5.95561,5.96573,5.94293,5.95133,5.94856,152821
2014-05-22,5.94585,5.95639,5.92681,5.94565,5.95130,5.96261,5.93287,5.94933,5.94749,140715
2014-05-23,5.94571,5.96912,5.94441,5.95543,5.94928,5.97129,5.94917,5.96623,5.96083,166641
2014-05-25,5.96355,5.96745,5.95474,5.96210,5.97435,5.97766,5.96554,5.97121,5.96666,2293
2014-05-26,5.96210,5.96860,5.94956,5.95534,5.97123,5.97478,5.95535,5.96188,5.95861,75397
2014-05-27,5.95536,5.96941,5.94547,5.95255,5.96188,5.97189,5.94747,5.95719,5.95487,127786
2014-05-28,5.95255,5.97590,5.93903,5.96529,5.95722,5.98112,5.94111,5.97087,5.96808,142621
2014-05-29,5.96525,5.97214,5.94214,5.96574,5.97088,5.97403,5.94426,5.96887,5.96730,127180
2014-05-30,5.96575,5.98787,5.96062,5.96839,5.96886,5.98986,5.96380,5.97919,5.97379,137749
2014-06-01,5.96815,5.97687,5.96759,5.97555,5.97727,5.98453,5.97695,5.98082,5.97818,3205
2014-06-02,5.97555,6.00160,5.96703,5.99229,5.98078,6.00590,5.96921,5.99755,5.99492,155329
2014-06-03,5.99231,6.01184,5.98786,6.00054,5.99755,6.01375,5.99023,6.00475,6.00264,145501
2014-06-04,6.00053,6.00977,5.98501,5.99805,6.00480,6.01199,5.98893,6.00363,6.00084,138853
2014-06-05,5.99805,6.01367,5.97221,5.97785,6.00362,6.01710,5.98127,5.98744,5.98264,263554
2014-06-06,5.97785,5.98703,5.94109,5.94290,5.98743,5.99232,5.94546,5.94863,5.94576,181430
2014-06-08,5.94644,5.95077,5.94196,5.94416,5.95724,5.96157,5.94978,5.95020,5.94718,1665
2014-06-09,5.94419,5.97372,5.93393,5.96914,5.95020,5.98165,5.93676,5.97345,5.97129,116441
2014-06-10,5.96913,5.98383,5.94350,5.97761,5.97345,5.98805,5.94560,5.98279,5.98020,147846
2014-06-11,5.97764,6.00440,5.97431,5.99895,5.98279,6.01072,5.97786,6.00420,6.00157,131688
2014-06-12,5.99892,6.00677,5.97924,5.98519,6.00420,6.00893,5.98290,5.99055,5.98787,151238
2014-06-13,5.98517,6.01484,5.97936,5.98934,5.99055,6.01682,5.98189,5.99860,5.99397,136130
2014-06-15,5.98682,5.99426,5.98680,5.99310,5.99680,6.00055,5.99619,5.99762,5.99536,2662
2014-06-16,5.99313,6.00767,5.98390,5.98445,5.99758,6.01069,5.98567,5.98948,5.98696,124222
2014-06-17,5.98445,6.00907,5.98053,5.99665,5.98947,6.01094,5.98575,6.00181,5.99923,118870
2014-06-18,5.99669,6.03857,5.99518,6.00725,6.00179,6.04316,6.00095,6.01125,6.00925,147984
2014-06-19,6.00723,6.13140,5.99281,6.12230,6.01125,6.13525,5.99492,6.12686,6.12458,188020
2014-06-20,6.12237,6.16214,6.10812,6.11358,6.12680,6.16480,6.11012,6.12438,6.11898,129100
2014-06-22,6.12226,6.12862,6.11924,6.12840,6.13135,6.13564,6.12745,6.13410,6.13125,2664
2014-06-23,6.12870,6.13676,6.10324,6.10812,6.13382,6.14006,6.10985,6.11367,6.11090,112890
2014-06-24,6.10811,6.12293,6.08782,6.10794,6.11368,6.12701,6.09021,6.11490,6.11142,137110
2014-06-25,6.10802,6.14886,6.10426,6.13143,6.11480,6.15073,6.10908,6.13677,6.13410,146664
2014-06-26,6.13136,6.15950,6.11991,6.13129,6.13683,6.16155,6.12179,6.13575,6.13352,134721
2014-06-27,6.13140,6.15353,6.11859,6.12107,6.13575,6.15562,6.12213,6.13187,6.12647,127903
2014-06-29,6.12375,6.12727,6.11940,6.12680,6.13158,6.13313,6.12990,6.13211,6.12946,1747
2014-06-30,6.12680,6.16690,6.11972,6.12945,6.13195,6.16882,6.12358,6.13530,6.13237,111452
2014-07-01,6.12953,6.17379,6.12549,6.16286,6.13530,6.17613,6.13162,6.16825,6.16555,111938
2014-07-02,6.16294,6.18320,6.16090,6.17361,6.16825,6.18516,6.16332,6.17833,6.17597,90132
2014-07-03,6.17366,6.25873,6.16728,6.19033,6.17835,6.27223,6.17078,6.19612,6.19322,140756
2014-07-04,6.19044,6.21738,6.17913,6.18401,6.19612,6.22004,6.18261,6.19551,6.18976,63996
2014-07-06,6.17965,6.18775,6.17965,6.18642,6.18880,6.19379,6.18725,6.19188,6.18915,3445
2014-07-07,6.18646,6.20165,6.15072,6.16021,6.19190,6.21201,6.15460,6.16383,6.16202,93392
2014-07-08,6.16034,6.19090,6.15300,6.18433,6.16383,6.19615,6.15870,6.18980,6.18707,92922
