date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2020-07-15,1.35980,1.36062,1.35035,1.35063,1.35998,1.36083,1.35057,1.35087,1.35075,29557
2020-07-16,1.35065,1.35806,1.35003,1.35733,1.35091,1.35827,1.35030,1.35757,1.35745,25668
2020-07-17,1.35731,1.35879,1.35643,1.35739,1.35754,1.35903,1.35662,1.35839,1.35789,17571
2020-07-19,1.35692,1.35854,1.35630,1.35737,1.35792,1.35905,1.35730,1.35758,1.35747,1123
2020-07-20,1.35736,1.35992,1.35233,1.35245,1.35755,1.36019,1.35253,1.35264,1.35255,20522
2020-07-21,1.35242,1.35250,1.34240,1.34460,1.35263,1.35271,1.34260,1.34482,1.34471,24591
2020-07-22,1.34462,1.34823,1.33986,1.34180,1.34485,1.34842,1.34006,1.34205,1.34193,28877
2020-07-23,1.34178,1.34268,1.33505,1.34025,1.34202,1.34284,1.33523,1.34048,1.34036,35066
2020-07-24,1.34028,1.34447,1.33760,1.34138,1.34049,1.34464,1.33784,1.34197,1.34167,34778
2020-07-26,1.34218,1.34301,1.34094,1.34189,1.34318,1.34358,1.34115,1.34212,1.34200,1960
2020-07-27,1.34187,1.34198,1.33374,1.33387,1.34208,1.34221,1.33393,1.33408,1.33397,29881
2020-07-28,1.33385,1.34066,1.33302,1.33797,1.33405,1.34082,1.33322,1.33813,1.33805,28997
2020-07-29,1.33797,1.33860,1.33316,1.33419,1.33817,1.33878,1.33339,1.33442,1.33431,27999
2020-07-30,1.33417,1.34588,1.33334,1.34135,1.33440,1.34608,1.33353,1.34156,1.34146,38886
2020-07-31,1.34138,1.34352,1.33715,1.34081,1.34159,1.34373,1.33731,1.34143,1.34112,41189
2020-08-02,1.34073,1.34073,1.33891,1.33999,1.34172,1.34172,1.33917,1.34026,1.34013,2092
2020-08-03,1.34002,1.34506,1.33793,1.33945,1.34019,1.34523,1.33813,1.33965,1.33955,27969
2020-08-04,1.33947,1.34198,1.32925,1.32960,1.33968,1.34215,1.32962,1.32983,1.32971,28203
